id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
24026636;Spacious condo at Westerpark (no cars n-hood);7548680;Jelena;;Westerpark;5238424;48686;Entire home/apt;79;3;12;09.06.19;0.80;1;0
24026993;Amazing room in the Flower Market;180189869;Bema;;Centrum-West;5236735;489037;Private room;65;2;53;07.07.19;Mär 57;2;49
24027533;Private Room in 19th luxury loft apartment De Pijp;3146642;Andrew & Ruth;;De Pijp - Rivierenbuurt;5235466;490247;Private room;105;5;0;;;2;0
24029098;Stunning room private balcony at flower market;180189869;Bema;;Centrum-West;5236819;488994;Private room;75;2;77;21.06.19;Mai 23;2;45
24031988;spacious and elegant 19th century apartment;180711693;Babette;;De Baarsjes - Oud-West;5236261;487068;Entire home/apt;150;3;14;16.06.19;0.92;1;250
24035171;The pink room, relax and rest, Amsterdam center;176189500;Ruben;;Centrum-Oost;5235894;489782;Private room;100;2;86;23.06.19;Mai 56;2;129
24035311;Beautiful houseboat in amazing city;151884477;Janneke;;Oostelijk Havengebied - Indische Buurt;5236626;494991;Entire home/apt;75;5;5;03.01.19;0.35;1;0
24035907;Apartment @Van Baerlestraat - nearby Museum Square;86172179;Esmee;;Zuid;5235418;488088;Entire home/apt;150;3;14;04.06.19;01. Jul;1;0
24036014;Bright & beautiful appartment close to everything;26285012;Rob;;Oud-Oost;5235541;491438;Entire home/apt;250;2;1;13.05.18;0.07;2;0
24036354;Lovely apartment in Amsterdam Oost!;50146023;DAv√≠d;;Oostelijk Havengebied - Indische Buurt;5236192;493709;Entire home/apt;240;2;1;29.04.18;0.07;1;0
24038678;Heart of Amsterdam - de Pijp;7164659;Bobbie;;De Pijp - Rivierenbuurt;5235602;490232;Entire home/apt;500;1;0;;;1;0
24038698;Detached villa in Amsterdam - Free parking & bikes;15854712;Katjo;;Noord-West;5241173;490889;Entire home/apt;240;3;2;23.04.19;0.14;1;14
24039514;1p bedroom in spacious apartment, great location;16469640;Ingy;;De Pijp - Rivierenbuurt;5235695;489224;Private room;75;9;0;;;1;0
24041266;Relaxing retreat for two in Amsterdam East;15561773;Sophie;;Watergraafsmeer;5235237;493626;Entire home/apt;180;1;5;26.06.19;1.00;1;104
24045450;Lovely Apartment in De Pijp;45374073;Luuk;;De Pijp - Rivierenbuurt;5235397;490385;Entire home/apt;85;1;2;13.05.18;0.14;1;0
24046532;Sunny apartment in beautiful Amsterdam Oud Zuid;2194092;Nicole;;Zuid;5235152;485944;Entire home/apt;175;3;21;20.05.19;02. Aug;1;0
24047159;Cosy apartment close to centrum;181023528;Rosa;;Westerpark;5239083;488303;Entire home/apt;85;4;27;26.04.19;Feb/15;1;0
24048971;Red light district residence near Dam square.;181032675;Red Light District B&B;;Centrum-West;5237214;48951;Private room;240;1;104;05.07.19;Jun/75;1;46
24049153;Superb Apartment | WESTERPARK | With Garden;65859990;Martijn;;Westerpark;5238541;487326;Entire home/apt;175;2;3;24.08.18;0.20;207;0
24049463;Modern Design Apartment in Bos en Lommer;181037850;Joost;;Bos en Lommer;5238075;485767;Entire home/apt;135;2;11;31.12.18;0.77;1;14
24050757;Double Room in Dam Square;24621569;Ilaria;;Centrum-West;5237389;489249;Private room;88;3;7;21.10.18;0.45;1;1
24053661;Bright & Colorful apartment near Amstel;15753974;Rinske;;Oud-Oost;5235693;490879;Entire home/apt;150;3;1;01.05.18;0.07;1;0
24056440;2p-bedroom with roof terrace in the city centre;32406211;Boudewijn;;Centrum-West;5237361;489792;Private room;150;3;5;23.04.18;0.33;1;189
24057050;Amsterdam , closed to the moudipoort station ,;171458612;Mahmoud;;Oostelijk Havengebied - Indische Buurt;5236762;494518;Entire home/apt;50;2;3;06.01.19;0.48;1;0
24058722;Cozy and modern apartment;181122150;Yulia;;Zuid;5234522;487761;Entire home/apt;112;2;20;27.06.19;Jan/38;1;0
24068988;Sunrise Wheelhouse;2531171;Carmen;;Oostelijk Havengebied - Indische Buurt;5237474;493839;Private room;200;4;35;21.06.19;Feb/26;2;67
24070287;AMAZING canalview Redlight apt amsterdam;181233413;Jan;;Centrum-West;5237414;490003;Private room;150;7;4;30.07.18;0.27;1;0
24072398;Unique studio apartment in the center of Amsterdam;2830952;Henning;;Centrum-Oost;5236135;489506;Entire home/apt;140;2;6;18.11.18;0.39;2;0
24073841;GREAT APPARTEMENT IN AMSTERDAM;49365416;Esra;;Oud-Oost;5235753;491942;Entire home/apt;120;2;20;02.06.19;Jan/30;1;7
24073914;Large bedroom close to the center of Amsterdam;147699833;Liam;;De Baarsjes - Oud-West;5237367;486353;Private room;48;1;48;07.07.19;03. Okt;1;13
24074391;Cosy apartment with balcony near the city centre;51813273;Noud;;Westerpark;5238298;487373;Entire home/apt;80;4;9;06.01.19;0.60;1;0
24082200;Lovely apartment / quiet area close to city centre;8338323;Petra;;Oud-Oost;5235741;492344;Entire home/apt;175;2;1;04.03.19;0.23;2;78
24082912;Central city room with garden view;65850155;Hannah;;De Baarsjes - Oud-West;5237408;485495;Private room;55;1;7;15.07.18;0.48;1;0
24083035;Large apartment with panoramic roof terrace;16629847;Christiaan;;De Baarsjes - Oud-West;52363;48656;Entire home/apt;250;3;6;23.08.18;0.42;1;0
24083409;Design Unique Art loft ...Down Town Center 180 M2;76581112;Dennis;;Centrum-West;5237264;489131;Entire home/apt;545;2;17;05.06.19;Jan/13;1;179
24090441;Bright and modern space, just out of city centre;5662763;Taraq;;Bijlmer-Centrum;5231939;494347;Entire home/apt;140;2;0;;;2;0
24092370;High-rise Amsterdam apartment with stunning views;1336492;Lori;;Buitenveldert - Zuidas;5233631;487136;Entire home/apt;175;3;10;02.06.19;0.64;2;11
24092538;Wonderfull Appartment in Amsterdam;96756578;Sandra;;Gaasperdam - Driemond;5230777;497935;Entire home/apt;135;2;8;07.07.18;0.55;1;0
24094850;YOUNG FAMILY HOME!;113977564;Willem;;De Baarsjes - Oud-West;5236661;487476;Entire home/apt;79;2;16;18.08.18;01. Dez;62;5
24095180;Family house with large terrace & private parking;118540581;Hotske;;Bos en Lommer;5237511;483901;Entire home/apt;120;5;3;11.06.19;Jan/22;1;118
24095380;Home away from home, PIJP AREA!;84453740;David;;De Pijp - Rivierenbuurt;5235394;488929;Entire home/apt;159;3;14;06.09.18;01. Jul;30;41
24097052;Spacious room - quiet neighbourhood x;18482089;Klaas;;De Aker - Nieuw Sloten;5234948;478856;Private room;85;2;6;25.05.19;0.50;4;16
24099907;Bright house with large garden in buzzing east;1643414;Daniel & Sanne;;Oud-Oost;5235805;491778;Entire home/apt;240;3;2;22.10.18;0.14;1;12
24109506;Amsterdam with a view!;6222300;Hylke;;Oud-Oost;523616;492295;Entire home/apt;250;3;3;14.06.19;0.31;1;74
24111219;Apartment in center 10min walk to central station;110116484;Pascal;;Centrum-West;5238124;488844;Entire home/apt;100;4;13;29.06.19;0.85;1;1
24111530;Spacious, Modern Apartment at Vondelpark;42393079;Bob;;Zuid;5235287;48557;Entire home/apt;200;2;13;16.06.19;0.86;1;5
24112843;Unique!- Beautiful apartment near city center;12474547;Rickwin;;Oostelijk Havengebied - Indische Buurt;523654;49347;Entire home/apt;198;5;8;31.07.18;0.61;1;0
24112912;Spacious, beautiful house in center of Amsterdam;181615521;Mical;;De Pijp - Rivierenbuurt;5234558;489447;Entire home/apt;1050;3;0;;;1;0
24117339;Clean room Amsterdam.metro 3min walk.Free parking;151507931;Denis;;Bijlmer-Oost;5231952;497902;Private room;80;3;37;22.06.19;Feb/51;1;6
24117588;Spacious design home with spa in canal house;181658474;Marcel;;Oostelijk Havengebied - Indische Buurt;5237194;494942;Private room;225;1;26;07.07.19;Jan/73;1;361
24127220;Private apartment with jacuzzi & rooftop terrace;16634364;Julius;;De Pijp - Rivierenbuurt;5234463;490307;Entire home/apt;149;3;10;26.05.19;0.66;1;5
24127417;Private studio for couple;23773031;Gerda;;Buitenveldert - Zuidas;5233493;485775;Private room;80;2;54;24.06.19;Mär 59;1;48
24127480;Private cosy light studio in Old-west with airco;8920510;Monique;;De Baarsjes - Oud-West;523702;486674;Private room;95;2;87;30.06.19;Mai 72;1;62
24129116;AmsteRoom;149797152;Mico;;Buitenveldert - Zuidas;5232598;488467;Private room;99;1;3;17.05.18;0.21;1;21
24133446;Lovely Van Gogh studio @ Historic city centre;181803312;Dionne;;Centrum-West;5237075;48868;Private room;125;3;113;08.07.19;Jul/53;2;287
24134953;Beautiful Van Gogh studio @ BEST location centre;181803312;Dionne;;Centrum-West;523694;488655;Private room;126;3;106;01.07.19;07. Aug;2;285
24135229;Two rooms surrounded by canals;43555048;Niels;;Centrum-Oost;5236085;488836;Private room;120;2;9;29.08.18;0.72;1;0
24137393;Quiet spacious room;3219665;Rob;;Bijlmer-Centrum;5231652;496074;Private room;64;1;39;23.06.19;Feb/54;2;53
24144229;Spectacular luxury appartment next to Vondelpark.;11895359;Lisa;;Zuid;5235289;48563;Entire home/apt;190;3;12;15.07.18;0.82;2;0
24146733;Room in cozy apt. with sun balcony!;1602995;Martijn;;Westerpark;5238444;48718;Private room;110;2;4;09.06.19;0.34;2;14
24147520;Spacious, house with garden. Free parking.;80877410;Patricia;;De Aker - Nieuw Sloten;5234256;479271;Entire home/apt;350;2;0;;;1;23
24149918;Cosy place with balcony @ Amsterdam center;18029293;Nicole;;De Baarsjes - Oud-West;5237003;484911;Entire home/apt;75;2;3;22.04.19;0.33;1;21
24151266;Cozy apartment in the east of Amsterdam;146867280;Marieke;;Oostelijk Havengebied - Indische Buurt;52359;494408;Private room;200;1;3;11.08.18;0.19;1;0
24152022;Amsterdam Noord  (canal behind the house);181995404;Corine;;Noord-West;5242471;489245;Entire home/apt;245;2;6;12.08.18;0.40;1;14
24152031;Amsterdam - Vondelpark - 2 person apartment;144339295;Obeida;;De Baarsjes - Oud-West;5235934;485252;Entire home/apt;120;3;7;17.09.18;0.46;1;0
24152900;Spacious and luxurious three storey house;17545202;Jessica;;Slotervaart;5236529;483955;Entire home/apt;99;3;2;30.05.19;0.32;1;0
24153736;Lovely and quiet apartment with small garden;25265368;Marie;;Bos en Lommer;52382;485734;Entire home/apt;120;2;5;01.06.19;0.34;1;10
24156651;Perfect! Very central, 4bd, bright, 110m, Elevator;96180760;Arjan;;Oostelijk Havengebied - Indische Buurt;5236974;493403;Entire home/apt;225;3;7;02.07.19;0.71;1;83
24158276;Romantisch dijkhuis 15 min van Amsterdam centraal;21715762;Charlotte;;Oud-Noord;5238772;49483;Entire home/apt;150;7;0;;;1;0
24158403;Amsterdam room in quiet neighbourhood;20202708;Jolien;;Watergraafsmeer;5234442;492668;Private room;32;17;0;;;1;0
24159344;Comfortable room in Amsterdam Noord;4668971;Philip;;Oud-Noord;5239248;49246;Private room;50;2;50;05.07.19;Mär 78;3;87
24167502;Cosy new studio perfect for 2! Amsterdam;182139868;Benjamin;;Watergraafsmeer;5234067;491783;Private room;80;1;5;12.08.18;0.44;1;0
24168989;Stylish Romantic Den | Next to Rembrandtpark;65859990;Martijn;;De Baarsjes - Oud-West;5236967;484946;Entire home/apt;175;2;5;30.05.18;0.36;207;0
24170222;Appartement Oud Zuid - dichtbij Museumplein;182160587;Erik & Anne;;Zuid;5235362;488062;Entire home/apt;175;3;12;07.04.19;0.83;1;21
24171387;Stylish Apartment - perfect to explore Amsterdam;39578189;Jolanda;;De Baarsjes - Oud-West;5237446;486348;Entire home/apt;105;2;20;01.07.19;Jan/33;1;9
24173368;Penthouse w/3BR w/3 Balconies near VondelPark;13405827;Cap Homes;;De Baarsjes - Oud-West;5236244;485675;Entire home/apt;270;7;10;05.07.19;0.77;21;269
24173597;Full & big city/central apartment for four;7892067;Annemiek;;Westerpark;5238995;488605;Entire home/apt;160;3;3;22.07.18;0.23;1;0
24177823;Lovely space in the Indische Buurt;28282227;Livia;;Oostelijk Havengebied - Indische Buurt;523617;49455;Private room;55;2;1;24.09.18;0.10;1;0
24178480;Colorfull, light, cosy apartment near city centre;41055598;Eva;;De Pijp - Rivierenbuurt;5235459;490301;Private room;190;2;5;18.05.19;0.37;2;6
24179495;Amazing bright and spacious loft along the Amstel;17710235;Olivier;;Oud-Oost;5235815;490738;Entire home/apt;360;3;11;01.07.19;01. Sep;1;0
24180245;3 storey home next to park, 15m to central A'dam;6564720;Barnaby & Annelie;;Noord-Oost;5239192;495417;Entire home/apt;140;4;5;17.02.19;0.35;1;2
24180554;Large ground floor apartment in vibrant Amsterdam;877089;Ren√©;;Oostelijk Havengebied - Indische Buurt;5236338;493333;Entire home/apt;230;2;16;25.06.19;01. Nov;1;0
24191032;Clean & cozy apartment on famous Dappermarkt;182353340;Nicole;;Oud-Oost;5236389;492503;Entire home/apt;95;2;16;06.08.18;Jan/15;1;0
24191106;Light & Airy apt in Amsterdam South + balcony!;1847296;Gabrielle;;Zuid;5234386;486583;Entire home/apt;150;3;1;18.04.18;0.07;1;0
24191503;Upcoming Area | BALCONY | Near Centre;23800226;Janiek;;De Pijp - Rivierenbuurt;5234589;490313;Entire home/apt;155;2;11;05.07.19;0.85;1;7
24191798;Unique & Luxurious appartement in the Jordaan <3;28799718;Puck;;Centrum-West;523786;488018;Entire home/apt;175;1;12;05.05.19;0.87;1;360
24192387;Great appartment with garden in Amsterdam-East;73694681;Annelieke;;Oostelijk Havengebied - Indische Buurt;5236165;494495;Entire home/apt;81;1;26;07.07.19;Jan/69;1;1
24192821;Licht appartement dichtbij het Vondelpark;182360307;Peg;;De Baarsjes - Oud-West;5236227;486705;Entire home/apt;80;3;1;28.04.18;0.07;1;0
24193584;THE ULTIMATE AMSTERDAM EXPERIENCE;46691672;Eva & Kobe;;Centrum-Oost;5236375;490479;Entire home/apt;400;3;11;11.06.19;0.93;9;36
24193646;Room in South Amsterdam;50934433;Moe;;De Pijp - Rivierenbuurt;5234523;489028;Private room;167;3;2;30.04.18;0.14;2;15
24193924;Quiet stay in the heart of Amsterdam;111635;Galina;;Zuid;5235215;48801;Entire home/apt;200;2;4;09.09.18;0.30;1;0
24194158;Lovely, modern apartment nearby city centre;3330537;Renee;;Bos en Lommer;5237502;485785;Entire home/apt;150;1;3;02.07.18;0.22;1;64
24199941;Quiet room for one person in Amsterdam (north);4918207;Aydin;;Oud-Noord;5238563;491236;Private room;125;3;0;;;1;0
24201218;light,renovated room in North (15m2)+balcony(12m2);38698132;Irena;;Noord-West;5241251;491826;Private room;40;1;7;19.05.19;0.47;2;0
24202361;Spacious comfortable appartment in the Pijp;182438349;Rene;;De Pijp - Rivierenbuurt;523572;489078;Entire home/apt;350;1;10;20.10.18;0.68;1;0
24202491;Contemporary design apartment in Amsterdam West;17829780;Sandra;;Bos en Lommer;5238465;484693;Entire home/apt;297;3;14;06.05.19;0.97;1;4
24205064;"Light & Spacious Design Appt in ""De Pijp"".";179742742;Niels;;De Pijp - Rivierenbuurt;5235251;489727;Entire home/apt;200;2;7;09.09.18;0.47;1;0
24207222;Amazing Amsterdam house with view on Prinsengracht;4906197;Julie;;Centrum-West;5238129;488941;Entire home/apt;96;6;2;27.08.18;0.16;1;23
24214184;Cosy apartment in the city centre of Amsterdam;64076250;Anouk;;Centrum-West;5238073;488022;Entire home/apt;240;2;10;22.10.18;0.82;1;0
24216291;Cozy apartment ideal for couples/expat;75853297;Louise;;De Pijp - Rivierenbuurt;5235445;489023;Entire home/apt;100;29;1;11.07.18;0.08;2;189
24217698;Luxury Leidseplein with Private Patio;53439431;Marc;;Centrum-West;5236646;48787;Private room;240;2;64;06.07.19;Apr/25;1;153
24226974;20 min from center - King Size Bed;26127307;Marina;;Noord-West;5241291;489069;Private room;72;4;28;03.06.19;Jan/92;3;48
24227358;Two bedrooms - Free Parking;26127307;Marina;;Noord-West;5241099;489032;Private room;130;4;14;30.06.19;Jan/21;3;41
24228576;Amsterdam - Entire apartment suitable for couple;182667526;Auke;;Oud-Oost;5235402;492285;Entire home/apt;72;3;5;04.06.19;0.35;1;6
24233902;Luxery LOFT JORDAAN direct CANAL-view, hotspot;181957507;Jean-Paul;;Centrum-West;5237662;487847;Private room;125;2;11;05.01.19;0.73;1;0
24236149;Spacious family house with garden close to centre;13807774;Kirsten;;Westerpark;5238458;487988;Entire home/apt;200;2;3;28.04.19;0.21;1;0
24236666;Cosy apartment just outside popular Jordaan;45504336;Heleen;;Westerpark;5238107;487725;Entire home/apt;90;1;2;14.05.18;0.14;1;0
24237543;Amazing Citytrip Stay!;113977564;Willem;;De Baarsjes - Oud-West;5237225;485597;Entire home/apt;79;2;13;01.06.19;0.88;62;0
24237862;Great modern house Amsterdam city centre;182743841;Evelien;;Centrum-West;5238031;488595;Entire home/apt;165;2;8;18.05.19;0.57;1;93
24238322;Lovely apartment with Garden;182746313;Amanda;;Oud-Oost;5235991;491511;Entire home/apt;149;3;3;11.05.18;0.21;1;93
24238572;Stunning luxury apt. Located city center.;173635507;Saar;;Centrum-West;5237067;489191;Entire home/apt;79;2;45;03.07.19;03. Mär;1;104
24238949;Amsterdam with everything you want&need closeby!;4404439;Jan;;De Baarsjes - Oud-West;5236064;485535;Entire home/apt;120;3;12;27.05.19;0.85;1;5
24239431;Comfortable apartment close to the Jordaan;7214825;Lotte;;Westerpark;5238505;487057;Entire home/apt;120;2;7;22.04.19;0.50;1;3
24242725;Best stay in the Center of Amsterdam;17907316;Marguerite;;Centrum-Oost;5236686;49248;Entire home/apt;125;3;7;20.01.19;0.49;1;0
24242953;Cozy room @ Amsterdam citycenter;16798664;Doutzen;;Centrum-Oost;5236251;490883;Private room;100;3;3;15.05.18;0.21;3;0
24245215;Comfortable lovable appartment nearby city centre;31571144;Paulien;;De Baarsjes - Oud-West;5237276;486388;Entire home/apt;130;2;4;05.08.18;0.28;1;0
24256373;Cozy Hipster apartment with two cats;6793195;Joris;;Bos en Lommer;5238256;485432;Entire home/apt;220;3;3;20.05.19;0.21;1;5
24256874;Amsterdam Houseboat Centre II;182909053;Leonie;;Centrum-Oost;5236794;490076;Entire home/apt;250;2;90;30.06.19;06. Mai;1;305
24262721;Light and cosy apartment with sunny balcony;17559868;Mattijs;;Watergraafsmeer;5234094;494979;Entire home/apt;100;1;5;14.10.18;0.37;1;1
24271844;Big modern apartment in Amsterdam;183054237;Maya;;Buitenveldert - Zuidas;5232884;488179;Entire home/apt;120;3;13;07.07.19;0.95;1;5
24272298;Private room in Amsterdam, not Central;25860384;Pedro;;IJburg - Zeeburgereiland;5235477;499264;Private room;50;2;28;23.06.19;Jan/84;1;355
24275324;Sunny apartment in Amsterdam Oost;30442947;Justyna;;Oud-Oost;5236378;4931;Entire home/apt;90;2;3;18.06.18;0.21;1;0
24275474;Lovely apartment at the best location in Amsterdam;65207854;David;;Centrum-West;5237075;489192;Entire home/apt;480;1;28;09.06.19;Jan/93;1;84
24276016;kamer in amsterdam west;183092197;George;;Slotervaart;5236474;483675;Private room;80;1;0;;;1;0
24276106;Penthouse with a view, 2,5 floors, city heart;2803397;Joris;;Centrum-West;5237389;487723;Entire home/apt;230;4;12;17.06.19;0.81;1;188
24281927;Industrial apartment in trendy Amsterdam North;63914391;;;Oud-Noord;5239574;490719;Private room;95;2;14;13.07.18;0.95;1;0
24282635;Spectecular house! Close to city centre. 4 adults;4258470;Splinter;;Oud-Noord;5239931;490602;Entire home/apt;270;3;8;22.04.19;0.72;1;33
24284070;Spacious 2BR loft near RAI with rooftop terrace;39060612;Lisette;;De Pijp - Rivierenbuurt;5234349;489373;Entire home/apt;300;3;4;27.09.18;0.31;1;14
24292424;Unique Location Rembrandtpark | Fully Equipped;65859990;Martijn;;Slotervaart;5236093;484338;Entire home/apt;60;2;11;21.04.19;0.74;207;17
24293696;Luxurious & Spacious Amsterdam Apartment + Balcony;65859990;Martijn;;De Pijp - Rivierenbuurt;5234421;490314;Entire home/apt;175;2;4;27.07.18;0.28;207;0
24296045;Amsterdam apartment close to westerpark & garden;183283309;Wilbert;;Westerpark;5238912;488404;Entire home/apt;119;2;5;27.09.18;0.34;1;90
24296667;The Lux at Leidse Square GroundFloor 240M2;178187873;Marcel And Pauline;;Centrum-Oost;5236457;488007;Entire home/apt;275;7;19;04.07.19;Jan/38;6;140
24297725;IN THE MIDDLE OF JORDAAN-WALK TO CENTRAL STATION;76104209;Rated;;Centrum-West;5238006;489102;Entire home/apt;450;7;0;;;79;327
24298830;Spacious, bright 2BRM, nice area near Amstel river;94465968;Petra;;De Pijp - Rivierenbuurt;5234658;490307;Entire home/apt;150;3;4;02.06.18;0.29;1;0
24305993;Bed & Beads The African Lily;23698448;Ellen;;Centrum-West;5237557;487992;Private room;125;3;22;07.05.19;Jan/51;1;206
24308140;Luxury spacious new house Amsterdam - Free Parking;28989422;Pieter;;Oud-Oost;5235694;493329;Entire home/apt;400;4;4;04.05.19;0.35;1;36
24308549;Room 4 you!;142370481;Eline;;Geuzenveld - Slotermeer;5237336;483175;Private room;55;3;5;22.06.18;0.34;2;0
